hip_angle_l,hip_flexion_l_moment
-30.22498229,-0.429043653
-29.82453049,-0.423184971
-29.65501337,-0.423247325
-29.49734629,-0.424241304
-29.33967168,-0.425836226
-29.11239018,-0.426727654
-28.75408984,-0.425704493
-28.39580659,-0.424803517
-28.03750626,-0.423792611
-27.39873151,-0.42267104
-26.59220902,-0.42107709
-25.78572498,-0.418602122
-24.98229625,-0.415047227
-24.32030981,-0.412309373
-23.65829179,-0.408026557
-22.99630534,-0.402042704
-22.4269211,-0.393568929
-21.98411807,-0.382291164
-21.54129394,-0.369114794
-21.09849092,-0.354070113
-20.66053283,-0.339141291
-20.22366825,-0.322962155
-19.78678282,-0.305272495
-19.32089148,-0.285912923
-18.75036189,-0.264185709
-18.1798595,-0.241607704
-17.60932991,-0.218437588
-16.97563038,-0.196081798
-16.30258624,-0.174380518
-15.62951001,-0.152889728
-14.95683283,-0.131837586
-14.31595607,-0.108977722
-13.67510987,-0.087057797
-13.03423312,-0.066285749
-12.42155744,-0.047513039
-11.85178334,-0.031250386
-11.28203642,-0.016620299
-10.71226233,-0.003733557
-10.19511712,0.007060256
-9.691910926,0.015899992
-9.188728725,0.022827981
-8.687679368,0.027708902
-8.196154652,0.030111542
-7.704606498,0.030689654
-7.213081783,0.02953182
-6.785227137,0.026723745
-6.40290989,0.02242429
-6.020574413,0.016836453
-5.638257166,0.010170294
-5.310367559,0.002820248
-4.983514431,-0.005099982
-4.656645717,-0.013302099
-4.325912413,-0.021128565
-3.986340466,-0.027803759
-3.646752326,-0.033771835
-3.307180378,-0.038681114
-2.993156885,-0.042159396
-2.690134993,-0.043872223
-2.387098652,-0.043496867
-2.089627888,-0.040686647
-1.846293215,-0.034833598
-1.602970145,-0.026066805
-1.359635472,-0.014195011
-1.147224326,0.000494725
-0.979254089,0.017891648
-0.811291862,0.038612529
-0.643321625,0.062593031
-0.459832358,0.090474962
-0.271607529,0.121500498
-0.083391675,0.155141874
0.097708105,0.19116685
0.243208293,0.229667217
0.388715419,0.269494601
0.534215608,0.31010143
0.618430971,0.350141426
0.654799764,0.389157793
0.691170292,0.427099309
0.72754082,0.463321791
0.723422447,0.497339042
0.717433441,0.528406745
0.711444721,0.555956849
0.69985984,0.579559454
0.675586435,0.598877289
0.651311873,0.613400698
0.627038468,0.622882076
0.555756581,0.626921917
0.464753966,0.625636996
0.373747012,0.61921577
0.28213547,0.607823336
0.185147043,0.591539287
0.08816324,0.571017859
-0.008825187,0.546753411
-0.111887932,0.519707241
-0.221132426,0.490520345
-0.33037171,0.459477565
-0.439616203,0.427284457
-0.711820532,0.393523087
-1.003235642,0.359888163
-1.294636856,0.327178079
-1.65516995,0.295803709
-2.181341695,0.266028358
-2.707538531,0.238803354
-3.233735367,0.21450153
-3.938693434,0.193408575
-4.744683325,0.175686121
-5.550634784,0.161388999
-6.363435882,0.150487873
-7.38068592,0.143187469
-8.397984465,0.138907799
-9.415234502,0.137347009
-10.52316579,0.138943978
-11.75486457,0.143580457
-12.98662209,0.149712857
-14.21832087,0.156879613
-15.39442187,0.165236991
-16.5582815,0.173851778
-17.72219663,0.182164841
-18.83142862,0.189773721
-19.71659662,0.196288827
-20.60172241,0.201489773
-21.48689041,0.2051493
-22.31137607,0.206953059
-23.09390123,0.206844611
-23.87638907,0.20488732
-24.65891423,0.201101589
-25.36905149,0.195591952
-26.0783143,0.188459733
-26.78757711,0.179878946
-27.45059458,0.170437846
-28.03888023,0.160613347
-28.62713783,0.150068504
-29.21542348,0.139089095
-29.68135427,0.127052828
-30.11240543,0.114908355
-30.54343604,0.103203236
-30.9755071,0.092308116
-31.4122734,0.082832869
-31.84906053,0.074535864
-32.28582683,0.067601452
-32.71930403,0.06286753
-33.15031233,0.06025287
-33.58134119,0.059295857
-34.01234949,0.059997245
-34.45938835,0.060424174
-34.90682659,0.062306899
-35.35428617,0.065541944
-35.75306128,0.070319029
-36.04394472,0.076868727
-36.33481429,0.084041178
-36.62569774,0.091520008
-36.81422284,0.098490286
-36.95972777,0.104867728
-37.10523271,0.110484936
-37.23871478,0.115118851
-37.26259897,0.119564602
-37.28648203,0.122203066
-37.31036623,0.122735926
-37.31852232,0.120909703
-37.30651686,0.116517725
-37.29451197,0.109403182
-37.28250651,0.099477306
-37.231751,0.086329697
-37.17112294,0.070295961
-37.11049777,0.051590225
-37.04056123,0.030223325
-36.93141299,0.005888591
-36.82225954,-0.0203859
-36.7131113,-0.04824722
-36.60386187,-0.077334997
-36.49455022,-0.107217549
-36.38523335,-0.137432941
-36.2759217,-0.16753804
-36.17263446,-0.196876769
-36.06942312,-0.225256014
-35.96620685,-0.252300302
-35.88659984,-0.277677707
-35.84416073,-0.301111783
-35.80172163,-0.322389401
-35.75928454,-0.341367911
-35.66531467,-0.357633553
-35.55708448,-0.371441326
-35.44884913,-0.382965286
-35.32159665,-0.392293485
-35.08500362,-0.399352559
-34.84842187,-0.404746063
-34.61182885,-0.40877616
-34.37847125,-0.411466379
-34.14779188,-0.41321033
-33.91712352,-0.414604733
-33.68644416,-0.415973229
-33.51892954,-0.417158936
-33.35510835,-0.418832447
-33.19129497,-0.421212446
-33.07315687,-0.424609202
-33.04282824,-0.429249718
-33.01249816,-0.434770143
-32.98216953,-0.441088041
-32.97425293,-0.448014837
-32.97425293,-0.455375157
-32.97425293,-0.462937636
-32.97425293,-0.470412393
-32.97425293,-0.477429707
-32.97425293,-0.483803706
-32.97425293,-0.489272244
-32.96777831,-0.493534329
-32.95564108,-0.496423566
-32.94350327,-0.497889234
-32.93136604,-0.497881595
-32.8570439,-0.496576326
-32.77817515,-0.493912901
-32.69930263,-0.490025403
-32.54618891,-0.485158362
-32.24178547,-0.479596751
-31.93739655,-0.473505413
-31.63299311,-0.467154648
-31.30137629,-0.462079163
-30.95616215,-0.457886278
-30.61096446,-0.454152693
-30.27100901,-0.450971906
-30.01613084,-0.447365707
-29.76124053,-0.444549966
-29.50636236,-0.442517549
-29.21833593,-0.441649191
-28.89089122,-0.441905868
-28.56343088,-0.442578825
-28.23598617,-0.44345012
-27.70671836,-0.443432046
-27.1424459,-0.442942528
-26.57820035,-0.441842128
-25.99419585,-0.439678264
-25.35096562,-0.435841272
-24.70770472,-0.430584843
-24.06447449,-0.423688476
-23.43357347,-0.417276266
-22.80941603,-0.41015599
-22.18522881,-0.400984436
-21.56104993,-0.389629198
-20.93634241,-0.374044876
-20.31166467,-0.356441117
-19.68695714,-0.33692582
-19.06206955,-0.316459957
-18.43688224,-0.295464917
-17.81172474,-0.273121645
-17.18653743,-0.249679365
-16.50055534,-0.2246565
-15.80264208,-0.198940475
-15.1047621,-0.172969229
-14.40544112,-0.147457191
-13.70156575,-0.12364571
-12.99765681,-0.100442362
-12.29378144,-0.078114928
-11.58578973,-0.055725829
-10.87542883,-0.034005087
-10.16510179,-0.013850663
-9.455788326,0.004523874
-8.777388275,0.020075381
-8.098955875,0.033599458
-7.420555824,0.045003854
-6.77536368,0.054324575
-6.175278585,0.061572216
-5.575164875,0.066631749
-4.97507978,0.069554896
-4.384655506,0.069628595
-3.79640622,0.067608431
-3.208128883,0.063841466
-2.640658686,0.058631646
-2.149221135,0.052478911
-1.657807018,0.045310366
-1.166369468,0.037435327
-0.764085768,0.028331804
-0.418295958,0.018670001
-0.072522637,0.009364941
0.272228415,0.000809133
0.50274361,-0.005022601
0.733269796,-0.009372881
0.963784991,-0.011889306
1.147540442,-0.012096961
1.262872752,-0.009632926
1.378199562,-0.004458976
1.493531871,0.003632574
1.550162138,0.014595494
1.592594773,0.028681828
1.635025385,0.045979648
1.676263694,0.066454175
1.712705256,0.089984311
1.749148556,0.116468008
1.785590118,0.145695153
1.862143136,0.177818239
1.965341912,0.212371089
2.068545609,0.248697598
2.171746526,0.28637649
2.280563113,0.325256323
2.38937451,0.364534377
2.498191097,0.403693054
2.572139259,0.441917854
2.590354633,0.478500621
2.608569139,0.513354651
2.626784513,0.545957306
2.630700836,0.575921804
2.630700836,0.60270407
2.630700836,0.625856001
2.6285343,0.645030374
2.616417873,0.65998391
2.604302024,0.670422698
2.592185597,0.676201686
2.535058356,0.677180436
2.444112793,0.673406727
2.353171567,0.665058024
2.262226005,0.652339295
2.134511265,0.634861724
2.005496095,0.613648207
1.876487076,0.589161904
1.747909141,0.562177353
1.620731046,0.533844574
1.493546886,0.503870887
1.36636879,0.472860709
1.093756541,0.440223621
0.735675018,0.407053791
0.37757642,0.374630155
0.019494897,0.343486346
-0.333933458,0.314567656
-0.685559266,0.288000591
-1.03720184,0.263945621
-1.433631469,0.242513892
-2.164308224,0.222936182
-2.894950138,0.206376058
-3.625626893,0.192825438
-4.509951755,0.182337649
-5.59071368,0.17478399
-6.671527141,0.169740906
-7.752289065,0.166912669
-8.952746528,0.1677012
-10.19130069,0.170543795
-11.42991391,0.174489614
-12.71418705,0.179117853
-14.27793363,0.183932359
-15.84160565,0.188677581
-17.40535224,0.19300509
-18.69428208,0.197053213
-19.74389526,0.200497738
-20.79345839,0.202731066
-21.84307157,0.203591217
-22.83162772,0.202815835
-23.81576634,0.200500842
-24.79985804,0.196664075
-25.72461475,0.19142095
-26.53083215,0.184935768
-27.33708799,0.177249707
-28.14330538,0.168553745
-28.81719965,0.158417337
-29.44166256,0.147495995
-30.06615525,0.136295478
-30.67577693,0.125237446
-31.17955109,0.115520285
-31.68334927,0.106321447
-32.18712342,0.09788238
-32.65607812,0.091093206
-33.09313363,0.086079709
-33.53020999,0.082369506
-33.9672655,0.080061871
-34.40934787,0.077035867
-34.85183495,0.075276834
-35.29434313,0.074914349
-35.74952061,0.076115581
-36.23221346,0.079041388
-36.7148833,0.082883806
-37.19757615,0.08738838
-37.60742122,0.092509992
-37.95945438,0.097874472
-38.31147076,0.102940126
-38.66350392,0.107350208
-38.79862621,0.110202894
-38.92382534,0.111668601
-39.0490185,0.111444642
-39.15022098,0.109440491
-39.19267266,0.105699363
-39.23512637,0.099515688
-39.27758007,0.090745057
-39.28674476,0.079808584
-39.28067585,0.066423843
-39.27460724,0.050420968
-39.26804502,0.031912541
-39.25613496,0.010928285
-39.24422434,-0.012091804
-39.23231428,-0.03683787
-39.19821694,-0.063310391
-39.13274669,-0.091271905
-39.06727332,-0.119820505
-39.00180307,-0.148551133
-38.85909795,-0.177495719
-38.68954526,-0.206008607
-38.51998447,-0.233613351
-38.34236277,-0.259981515
-38.11195219,-0.284610541
-37.8815526,-0.307697292
-37.65114203,-0.329173269
-37.42057491,-0.349268939
-37.18984692,-0.368045056
-36.95912994,-0.385457871
-36.72840195,-0.401723902
-36.39690938,-0.416460728
-36.05758134,-0.43057022
-35.7182533,-0.44442533
-35.36377704,-0.458449596
-34.97717972,-0.473060859
-34.59060083,-0.488319706
-34.2040035,-0.504443554
-33.71399857,-0.520495748
-33.18014728,-0.537167373
-32.64632145,-0.554892661
-32.12942596,-0.573457618
-31.7661421,-0.591906341
-31.40284092,-0.610754766
-31.03955706,-0.629608722
-30.84523724,-0.648964743
-30.82707494,-0.668352518
-30.80891177,-0.686234519
-30.79074947,-0.702072223
-30.78855919,-0.716311818
-30.78855919,-0.72766308
-30.78855919,-0.73560793
-30.78855919,-0.739856779
-30.89728479,-0.738822743
-31.05484712,-0.733231962
-31.21241696,-0.723797058
-31.35338091,-0.710599581
-31.31192196,-0.692706495
-31.27046302,-0.671941475
-31.22900606,-0.648829447
-31.077551,-0.623327598
-30.7562192,-0.595723698
-30.43487207,-0.567643052
-30.11354027,-0.539721873
-29.69613637,-0.514203584
-29.24140017,-0.490623522
-28.78664228,-0.468803503
-28.36125135,-0.449247485
-28.16122402,-0.433125052
-27.96120624,-0.419547507
-27.76117892,-0.408555768
-27.50243068,-0.40189446
-27.18706531,-0.399328477
-26.87171497,-0.39885082
-26.5563496,-0.40012443
-26.04361222,-0.400163529
-25.51017799,-0.400843511
-24.97676919,-0.401969621
-24.39622722,-0.402759689
-23.70548504,-0.402338051
-23.01470993,-0.400998186
-22.32396775,-0.398350962
-21.64604712,-0.396917058
-20.97384224,-0.394840672
-20.30166942,-0.390652666
-19.63430541,-0.384171271
-19.05808499,-0.374332631
-18.48183711,-0.362229994
-17.90561669,-0.347954413
-17.3402415,-0.331508629
-16.78834231,-0.313063819
-16.23641679,-0.293057612
-15.68451759,-0.271776105
-15.28969527,-0.249252482
-14.92410069,-0.226037616
-14.55848869,-0.202512964
-14.19289411,-0.179004328
-13.82728211,-0.155825699
-13.54343246,-0.133208097
-13.54343246,-0.111263731
-13.54343246,-0.090458578
-13.54343246,-0.071003586
-13.09816672,-0.053776445
-11.68906558,-0.039735168
-10.28003164,-0.027469842
-8.870930499,-0.017052363
-8.126440906,-0.008442659
-7.708085785,-0.001684951
-7.289730663,0.003209645
-6.880163571,0.006212746
-6.595057859,0.006287653
-6.309965742,0.004750959
-6.024860031,0.001737311
-5.751010683,-0.001933649
-5.490210027,-0.005976231
-5.229421808,-0.010960236
-4.968621152,-0.016669203
-4.71828446,-0.022845531
-4.469654234,-0.029262036
-4.221035864,-0.03566223
-3.963097166,-0.041462096
-3.677895596,-0.045778033
-3.392680426,-0.049246912
-3.107478855,-0.051585856
-2.834304781,-0.053009205
-2.567553731,-0.053015697
-2.30078996,-0.051086261
-2.035461473,-0.046922704
-1.798711782,-0.039147238
-1.56197338,-0.028808095
-1.325223689,-0.015764054
-1.112886626,-0.000494827
-0.930752182,0.016909208
-0.748617739,0.037154083
-0.56649198,0.060172436
-0.3894977,0.086356742
-0.213443153,0.115084625
-0.037380211,0.146001776
0.135649714,0.179013085
0.299436216,0.214204032
0.463214909,0.2504368
0.627001411,0.287222166
0.704913016,0.323400027
0.735197807,0.358691046
0.765481155,0.392866676
0.794507726,0.425323192
0.788446549,0.454938562
0.782385083,0.481731221
0.776323906,0.505190462
0.767686169,0.525076748
0.755611971,0.541073522
0.743537197,0.552581111
0.731462999,0.559381384
0.68014079,0.561578536
0.619505735,0.558988984
0.558867788,0.551654278
0.479717719,0.539434512
0.328122436,0.521639091
0.176527152,0.500011078
0.024939097,0.475041532
-0.16307023,0.448084133
-0.375443042,0.419502484
-0.587825981,0.389434342
-0.800198793,0.358568184
-1.199932433,0.324912694
-1.600211484,0.291816925
-2.000509623,0.259926675
-2.515317908,0.230740621
-3.206897527,0.205268184
-3.89844417,0.182526096
-4.590023789,0.162846775
-5.415975017,0.145284834
-6.277644725,0.130825283
-7.139273347,0.119795058
-8.026070181,0.112695882
-9.021202974,0.111300513
-10.01638322,0.112785827
-11.01151601,0.116804493
-12.02115488,0.123278871
-13.04095108,0.131662337
-14.0607959,0.1412467
-15.08059209,0.151546554
-16.08835168,0.161088118
-17.09593469,0.170396007
-18.10346966,0.179063925
-19.06429088,0.18691202
-19.95024865,0.193738728
-20.83624868,0.198977934
-21.72220645,0.202441173
-22.5513026,0.203635705
-23.36457163,0.202780454
-24.17787944,0.199994617
-24.969004,0.195575091
-25.66035434,0.19042428
-26.35167172,0.183740185
-27.04302207,0.175749476
-27.70741049,0.166018892
-28.35212163,0.155018592
-28.99680202,0.143555145
-29.64151315,0.131933575
-30.17805032,0.121602952
-30.70014808,0.111859208
-31.22222094,0.102818453
-31.70510729,0.094787
-32.06366804,0.088111799
-32.4222459,0.082758525
-32.78080666,0.078851264
-33.2048056,0.07534694
-33.66506663,0.072770965
-34.12530571,0.071719252
-34.58495071,0.072151826
-35.02719696,0.07491705
-35.46946429,0.07883327
-35.91171054,0.083685118
-36.29951638,0.089295957
-36.57554054,0.0954611
-36.85157786,0.101713293
-37.12760201,0.107725443
-37.28508129,0.11359057
-37.38808662,0.118742326
-37.49109685,0.122659308
-37.58559315,0.125095009
-37.57952561,0.126412939
-37.57345836,0.125672172
-37.56739082,0.122676469
-37.5526695,0.116693089
-37.52840533,0.107572566
-37.50414232,0.095932407
-37.47987815,0.081805099
-37.45039325,0.0647459
-37.42014311,0.045369983
-37.3898944,0.023967677
-37.36277218,0.000758301
-37.34457175,-0.024032062
-37.32637219,-0.049938503
-37.30817176,-0.076595079
-37.28997884,-0.103604182
-37.27178853,-0.130593655
-37.25359908,-0.157202783
-37.23035522,-0.183055955
-37.11502741,-0.207361233
-36.9996941,-0.230354085
-36.8843663,-0.251817199
-36.71717097,-0.271378552
-36.48691149,-0.288898593
-36.25664103,-0.304611158
-36.02638155,-0.31855649
-35.80098618,-0.330766039
-35.57650109,-0.341461567
-35.3520053,-0.350869617
-35.11581521,-0.359291663
-34.84291137,-0.367111448
-34.57002054,-0.374479001
-34.2971167,-0.381693568
-33.96321194,-0.388118527
-33.58087646,-0.394201992
-33.19855921,-0.400892541
-32.81622373,-0.408352921
-32.54790381,-0.416406891
-32.28484539,-0.425348768
-32.02177443,-0.435148173
-31.83404802,-0.446222542
-31.82190828,-0.459095914
-31.80976912,-0.472279149
-31.79762938,-0.485474854
-31.79821817,-0.497958442
-31.8042828,-0.509599455
-31.81034714,-0.520211646
-31.81583427,-0.529438429
-31.81583427,-0.536817391
-31.81583427,-0.542277133
-31.81583427,-0.545632976
-31.81583427,-0.546886476
-31.81583427,-0.546012909
-31.81583427,-0.542954372
-31.81583427,-0.537846561
-31.76487861,-0.531700823
-31.70429057,-0.524133936
-31.64369964,-0.515308483
-31.5420141,-0.505660239
-31.30548993,-0.495753744
-31.06897705,-0.485638975
-30.83245289,-0.475642963
-30.50441857,-0.465543519
-30.12256644,-0.455789821
-29.7406961,-0.446861148
-29.35869581,-0.43887603
-28.97054864,-0.432117658
-28.58241997,-0.426316211
-28.1942728,-0.42138309
-27.75814668,-0.417642921
-27.25561286,-0.415081389
-26.753103,-0.412815443
-26.25056917,-0.410586692
-25.58490712,-0.407509855
-24.88084026,-0.403780375
-24.17680698,-0.399279378
-23.47538468,-0.393665481
-22.78403933,-0.386449434
-22.09266101,-0.37783391
-21.40131566,-0.36768859
-20.78295306,-0.357167163
-20.21241343,-0.345807739
-19.64184659,-0.332814354
-19.07171864,-0.318248206
-18.62275082,-0.302573748
-18.17380441,-0.285568312
-17.7248366,-0.267404225
-17.24745103,-0.248299653
-16.72760898,-0.228480825
-16.20774215,-0.208144668
-15.6879001,-0.187523831
-15.10495854,-0.166413024
-14.50477027,-0.145354691
-13.90455337,-0.124682542
-13.30205216,-0.104857886
-12.68897211,-0.086996508
-12.0759213,-0.070062
-11.46284125,-0.054194273
-10.88869096,-0.039039382
-10.34280097,-0.024822268
-9.796937009,-0.011960456
-9.251047019,-0.000508076
-8.746100547,0.009554327
-8.242162235,0.018159495
-7.738247951,0.025309555
-7.27371611,0.031279443
-6.874767293,0.036276613
-6.475799452,0.039935265
-6.076850634,0.04232985
-5.690885124,0.04195585
-5.309053187,0.040016466
-4.927203041,0.037147636
-4.550951316,0.033581607
-4.205603052,0.029858021
-3.860238321,0.025715076
-3.514890058,0.021361397
-3.185807658,0.017572167
-2.870278342,0.014496221
-2.55473398,0.01193049
-2.239204664,0.010138133
-1.958106915,0.009916573
-1.679065118,0.011035173
-1.400010016,0.013724069
-1.151669406,0.017847021
-0.962652799,0.023274802
-0.773645206,0.030957905
-0.584628599,0.041068622
-0.373091682,0.054250241
-0.148904242,0.07036697
0.075272507,0.089170221
0.299260863,0.110653924
0.517447656,0.135080852
0.735644854,0.161960998
0.953831648,0.191094267
1.138410838,0.222099417
1.2778703,0.254615233
1.417336412,0.288427128
1.556802525,0.323110614
1.686306834,0.358452584
1.813667682,0.393754236
1.941022458,0.428437456
2.05513467,0.461990908
2.121839549,0.493941593
2.188547608,0.523677715
2.255252487,0.550700068
2.284713238,0.574047697
2.290777382,0.593494388
2.296841815,0.609002849
2.302549954,0.620295501
2.272194164,0.627336653
2.241839822,0.629848851
2.211484033,0.627811329
2.158776267,0.621263354
2.073845855,0.610356748
1.988919492,0.59539864
1.90398908,0.576732207
1.804438864,0.554914515
1.701377121,0.530329827
1.598320293,0.503488252
1.476917218,0.474758305
1.282714399,0.444111023
1.08850232,0.413015891
0.894290241,0.382082554
0.58727838,0.351745131
0.204988455,0.322598811
-0.177283242,0.295235033
-0.559573167,0.270076388
-1.127372991,0.24761581
-1.695607762,0.227963652
-2.263815438,0.211286645
-2.936805081,0.197687757
-3.779203274,0.187166193
-4.621641638,0.179565066
-5.464039831,0.174694551
-6.466528897,0.17326955
-7.515273045,0.174272247
-8.564067202,0.177048849
-9.6471669,0.181280859
-10.89783962,0.186877519
-12.14845271,0.19299344
-13.39912543,0.199210967
-14.61074169,0.204961201
-15.79299869,0.209925023
-16.97519932,0.213914614
-18.15745632,0.21666126
-19.18330662,0.218870512
-20.20035079,0.219521376
-21.21739495,0.218467519
-22.16592712,0.215714288
-22.93071958,0.211351996
-23.69547557,0.205349822
-24.46026803,0.197833856
-25.19665624,0.189105433
-25.91913208,0.179304378
-26.64157347,0.168602683
-27.35116312,0.157267022
-27.89014477,0.145658808
-28.42915211,0.133965738
-28.96813376,0.122469002
-29.47812236,0.11127781
-29.94811499,0.100588179
-30.41813003,0.090862225
-30.88812266,0.082307436
-31.37374794,0.074872833
-31.86464226,0.068840795
-32.35555999,0.064378031
-32.83716578,0.061599227
-33.26191531,0.060862218
-33.6866446,0.06167713
-34.11139414,0.063937715
-34.51635242,0.067759382
-34.90436612,0.07290097
-35.29237981,0.078883668
-35.68037501,0.085422882
-35.93858604,0.091574941
-36.18746479,0.097579762
-36.4363554,0.103123673
-36.6448707,0.108119882
-36.77232936,0.112486025
-36.89978194,0.115307804
-37.0272406,0.116255186
-37.09197559,0.11505254
-37.13365668,0.111429773
-37.17533578,0.105172964
-37.21376618,0.096173426
-37.20164099,0.084910817
-37.18951522,0.070768813
-37.17739003,0.053803686
-37.16249618,0.033620991
-37.14429059,0.01031556
-37.12608414,-0.015223577
-37.10787856,-0.042673487
-37.07414503,-0.072043105
-37.03775051,-0.102599678
-37.00135426,-0.133832817
-36.94858468,-0.165372782
-36.84678796,-0.196937813
-36.74499125,-0.22780245
-36.64319939,-0.257539821
-36.47508788,-0.285273779
-36.26281878,-0.310829981
-36.05053955,-0.334257416
-35.83827044,-0.355350196
-35.63770258,-0.373864935
-35.43718631,-0.389864543
-35.23666047,-0.403379348
-35.05813808,-0.414540675
-34.91268098,-0.42354068
-34.76723081,-0.430589278
-34.6217737,-0.435985021
-34.43755863,-0.439620749
-34.24321532,-0.442191682
-34.04888127,-0.444189815
-33.85931921,-0.445766891
-33.689627,-0.446584907
-33.51992669,-0.447851449
-33.35023447,-0.449821336
-33.27311907,-0.452963213
-33.26098574,-0.45731166
-33.24885184,-0.462710147
-33.23671851,-0.469118309
-33.28423533,-0.476395329
-33.33266177,-0.484375633
-33.38108591,-0.492811321
-33.44543708,-0.501710203
-33.5364144,-0.510951458
-33.62739607,-0.519692925
-33.7183734,-0.527606525
-33.74392004,-0.53337467
-33.74998691,-0.537453162
